timestamp,temperature,is_holiday,load
2023-01-11 17:00:00,-3.8,0,3838.4
2023-01-11 18:00:00,-2.6,0,3529.1
2023-01-11 19:00:00,0.5,0,2937.5
2023-01-11 20:00:00,-1.2,0,3327.0
2023-01-11 21:00:00,-3.6,0,3774.9
2023-01-11 22:00:00,-4.6,0,3918.8
2023-01-11 23:00:00,-5.9,0,4256.4
2023-01-12 00:00:00,-3.0,0,3568.7
2023-01-12 01:00:00,-2.5,0,3400.6
2023-01-12 02:00:00,-3.3,0,3506.0
2023-01-12 03:00:00,-2.7,0,3306.9
2023-01-12 04:00:00,-2.5,0,3442.0
2023-01-12 05:00:00,1.9,0,2519.4
2023-01-12 06:00:00,2.2,0,2500.0
2023-01-12 07:00:00,-0.8,0,3276.0
2023-01-12 08:00:00,4.5,0,2399.2
2023-01-12 09:00:00,5.8,0,2080.6
2023-01-12 10:00:00,3.7,0,2428.9
2023-01-12 11:00:00,3.0,0,2497.3
2023-01-12 12:00:00,4.0,0,2296.2
2023-01-12 13:00:00,6.0,0,1958.2
2023-01-12 14:00:00,8.1,0,1759.4
2023-01-12 15:00:00,1.5,0,2766.2
2023-01-12 16:00:00,5.8,0,2137.0
2023-01-12 17:00:00,0.2,0,3065.2
2023-01-12 18:00:00,1.8,0,2843.1
2023-01-12 19:00:00,-2.5,0,3787.0
2023-01-12 20:00:00,-1.1,0,3437.6
2023-01-12 21:00:00,-6.9,0,4682.7
2023-01-12 22:00:00,-1.7,0,3489.1
2023-01-12 23:00:00,-2.6,0,3600.1
2023-01-13 00:00:00,-2.7,0,3514.9
2023-01-13 01:00:00,-6.1,0,4230.1
2023-01-13 02:00:00,-4.6,0,3866.4
2023-01-13 03:00:00,-6.2,0,4194.0
2023-01-13 04:00:00,-0.8,0,3013.4
2023-01-13 05:00:00,-2.5,0,3378.9
2023-01-13 06:00:00,0.7,0,2833.3
2023-01-13 07:00:00,3.0,0,2437.2
2023-01-13 08:00:00,4.9,0,2310.3
2023-01-13 09:00:00,4.7,0,2247.7
2023-01-13 10:00:00,5.4,0,2141.2
2023-01-13 11:00:00,6.8,0,1945.0
2023-01-13 12:00:00,6.3,0,1992.7
2023-01-13 13:00:00,6.3,0,1963.0
2023-01-13 14:00:00,5.8,0,1887.2
2023-01-13 15:00:00,1.2,0,2919.4
2023-01-13 16:00:00,5.0,0,2310.6
2023-01-13 17:00:00,1.6,0,2830.5
2023-01-13 18:00:00,-1.5,0,3428.2
2023-01-13 19:00:00,0.4,0,3134.1
2023-01-13 20:00:00,-5.4,0,4369.6
2023-01-13 21:00:00,-2.5,0,3582.2
2023-01-13 22:00:00,-3.4,0,3808.2
2023-01-13 23:00:00,-2.7,0,3504.2
2023-01-14 00:00:00,-3.0,0,3417.0
2023-01-14 01:00:00,-3.3,0,3570.9
2023-01-14 02:00:00,-4.5,0,3776.6
2023-01-14 03:00:00,-6.5,0,4261.0
2023-01-14 04:00:00,-5.0,0,3892.6
2023-01-14 05:00:00,-2.2,0,3300.9
2023-01-14 06:00:00,-0.4,0,2906.6
2023-01-14 07:00:00,-1.0,0,3239.2
2023-01-14 08:00:00,2.4,0,2629.7
2023-01-14 09:00:00,1.9,0,2807.9
2023-01-14 10:00:00,6.4,0,2041.7
2023-01-14 11:00:00,3.8,0,2336.2
2023-01-14 12:00:00,7.4,0,1869.2
2023-01-14 13:00:00,6.8,0,1952.8
2023-01-14 14:00:00,5.7,0,2075.8
2023-01-14 15:00:00,2.6,0,2541.5
2023-01-14 16:00:00,2.5,0,2606.8
2023-01-14 17:00:00,0.4,0,3079.0
2023-01-14 18:00:00,1.9,0,2691.7
2023-01-14 19:00:00,-2.4,0,3597.4
2023-01-14 20:00:00,-4.2,0,4036.8
2023-01-14 21:00:00,-1.5,0,3467.9
2023-01-14 22:00:00,-4.5,0,4016.8
2023-01-14 23:00:00,-4.5,0,4019.7
2023-01-15 00:00:00,-2.1,0,3304.7
2023-01-15 01:00:00,1.6,0,2469.8
2023-01-15 02:00:00,-5.8,0,4196.8
2023-01-15 03:00:00,0.9,0,2562.3
2023-01-15 04:00:00,0.5,0,2677.5
2023-01-15 05:00:00,0.4,0,2834.6
2023-01-15 06:00:00,2.5,0,2433.1
2023-01-15 07:00:00,0.1,0,3053.9
2023-01-15 08:00:00,3.2,0,2421.9
2023-01-15 09:00:00,4.5,0,2223.6
2023-01-15 10:00:00,2.7,0,2617.5
2023-01-15 11:00:00,5.6,0,1987.4
2023-01-15 12:00:00,6.4,0,1873.7
2023-01-15 13:00:00,5.3,0,2092.8
2023-01-15 14:00:00,2.9,0,2302.4
2023-01-15 15:00:00,2.5,0,2625.7
2023-01-15 16:00:00,2.1,0,2625.4
2023-01-15 17:00:00,2.0,0,2731.9
2023-01-15 18:00:00,-2.6,0,3665.3
2023-01-15 19:00:00,-0.5,0,3273.6
2023-01-15 20:00:00,-4.5,0,4214.7
2023-01-15 21:00:00,-4.3,0,4149.3
2023-01-15 22:00:00,-2.8,0,3689.8
2023-01-15 23:00:00,-4.6,0,4132.1
2023-01-16 00:00:00,-1.7,0,3250.3
2023-01-16 01:00:00,-7.2,0,4534.8
2023-01-16 02:00:00,-7.0,0,4412.2
2023-01-16 03:00:00,-2.9,0,3387.2
2023-01-16 04:00:00,-1.4,0,3057.5
2023-01-16 05:00:00,-3.0,0,3572.6
2023-01-16 06:00:00,-0.2,0,2937.6
2023-01-16 07:00:00,2.2,0,2674.6
2023-01-16 08:00:00,2.6,0,2526.3
2023-01-16 09:00:00,5.9,0,2118.6
2023-01-16 10:00:00,0.5,0,3005.6
2023-01-16 11:00:00,4.4,0,2301.3
2023-01-16 12:00:00,3.7,0,2402.0
2023-01-16 13:00:00,5.4,0,1997.1
2023-01-16 14:00:00,7.9,0,1696.0
2023-01-16 15:00:00,5.9,0,2083.2
2023-01-16 16:00:00,6.1,0,2006.9
2023-01-16 17:00:00,1.3,0,2902.8
2023-01-16 18:00:00,-3.2,0,3872.1
2023-01-16 19:00:00,-2.9,0,3785.0
2023-01-16 20:00:00,-0.6,0,3277.4
2023-01-16 21:00:00,-3.5,0,3789.1
2023-01-16 22:00:00,-4.9,0,4141.4
2023-01-16 23:00:00,-2.4,0,3514.9
2023-01-17 00:00:00,-2.9,0,3267.1
2023-01-17 01:00:00,-5.0,0,3793.5
2023-01-17 02:00:00,-2.5,0,3242.1
2023-01-17 03:00:00,-2.1,0,2995.2
2023-01-17 04:00:00,-3.6,0,3453.2
2023-01-17 05:00:00,2.9,0,2212.1
2023-01-17 06:00:00,-0.9,0,2980.9
2023-01-17 07:00:00,1.9,0,2548.3
2023-01-17 08:00:00,4.3,0,2226.3
2023-01-17 09:00:00,2.4,0,2576.2
2023-01-17 10:00:00,4.6,0,2139.8
2023-01-17 11:00:00,2.2,0,2418.8
2023-01-17 12:00:00,7.9,0,1552.5
2023-01-17 13:00:00,3.4,0,2225.0
2023-01-17 14:00:00,6.6,0,1665.0
2023-01-17 15:00:00,4.4,0,2095.8
2023-01-17 16:00:00,5.1,0,2036.4
2023-01-17 17:00:00,-0.4,0,3070.2
2023-01-17 18:00:00,-1.3,0,3272.2
2023-01-17 19:00:00,-1.9,0,3406.4
2023-01-17 20:00:00,-0.9,0,3158.2
2023-01-17 21:00:00,-1.7,0,3337.8
2023-01-17 22:00:00,-6.1,0,4333.0
2023-01-17 23:00:00,-2.7,0,3502.8
2023-01-18 00:00:00,-7.1,0,4396.5
2023-01-18 01:00:00,-5.9,0,3976.5
2023-01-18 02:00:00,-3.8,0,3457.0
2023-01-18 03:00:00,-1.3,0,2904.5
2023-01-18 04:00:00,-1.8,0,2940.5
2023-01-18 05:00:00,-2.3,0,3184.7
2023-01-18 06:00:00,-0.3,0,2831.1
2023-01-18 07:00:00,-1.0,0,3097.9
2023-01-18 08:00:00,4.7,0,2069.0
2023-01-18 09:00:00,4.6,0,2147.4
2023-01-18 10:00:00,2.1,0,2472.9
2023-01-18 11:00:00,5.0,0,1999.5
2023-01-18 12:00:00,7.6,0,1590.2
2023-01-18 13:00:00,3.3,0,2285.9
2023-01-18 14:00:00,0.5,0,2722.2
2023-01-18 15:00:00,2.6,0,2384.6
2023-01-18 16:00:00,3.8,0,2243.9
2023-01-18 17:00:00,2.6,0,2431.9
2023-01-18 18:00:00,1.2,0,2734.9
2023-01-18 19:00:00,1.7,0,2643.9
2023-01-18 20:00:00,-2.4,0,3451.4
2023-01-18 21:00:00,-1.5,0,3327.0
2023-01-18 22:00:00,-4.3,0,3870.2
2023-01-18 23:00:00,-5.2,0,4046.5
2023-01-19 00:00:00,-6.7,0,4485.4
2023-01-19 01:00:00,-4.0,0,3653.7
2023-01-19 02:00:00,-5.9,0,4162.6
2023-01-19 03:00:00,-5.0,0,3917.2
2023-01-19 04:00:00,-5.2,0,3988.9
2023-01-19 05:00:00,-1.4,0,3116.0
2023-01-19 06:00:00,1.9,0,2517.8
2023-01-19 07:00:00,3.0,0,2505.8
2023-01-19 08:00:00,4.3,0,2371.5
2023-01-19 09:00:00,2.0,0,2738.9
2023-01-19 10:00:00,8.8,0,1611.1
2023-01-19 11:00:00,7.2,0,1814.1
2023-01-19 12:00:00,2.1,0,2561.5
2023-01-19 13:00:00,4.2,0,2123.6
2023-01-19 14:00:00,5.2,0,2057.6
2023-01-19 15:00:00,6.0,0,1945.1
2023-01-19 16:00:00,3.2,0,2456.6
2023-01-19 17:00:00,0.6,0,2963.8
2023-01-19 18:00:00,2.0,0,2764.9
2023-01-19 19:00:00,-0.6,0,3219.9
2023-01-19 20:00:00,-0.8,0,3395.4
2023-01-19 21:00:00,-5.7,0,4368.5
2023-01-19 22:00:00,-4.8,0,4197.1
2023-01-19 23:00:00,-4.7,0,4010.5
2023-01-20 00:00:00,-2.7,0,3386.4
2023-01-20 01:00:00,-5.9,0,4147.4
2023-01-20 02:00:00,-8.7,0,4876.7
2023-01-20 03:00:00,-2.6,0,3363.3
2023-01-20 04:00:00,-2.7,0,3380.3
2023-01-20 05:00:00,-4.0,0,3691.8
2023-01-20 06:00:00,0.0,0,2889.3
2023-01-20 07:00:00,4.3,0,2233.5
2023-01-20 08:00:00,4.0,0,2347.8
2023-01-20 09:00:00,3.1,0,2491.2
2023-01-20 10:00:00,0.6,0,2941.8
2023-01-20 11:00:00,6.6,0,1886.5
2023-01-20 12:00:00,7.2,0,1756.0
2023-01-20 13:00:00,6.5,0,1883.7
2023-01-20 14:00:00,5.8,0,2007.9
2023-01-20 15:00:00,4.6,0,2221.3
2023-01-20 16:00:00,7.4,0,1937.9
2023-01-20 17:00:00,0.2,0,2951.1
2023-01-20 18:00:00,-3.6,0,3933.4
2023-01-20 19:00:00,2.4,0,2648.2
2023-01-20 20:00:00,-2.4,0,3673.9
2023-01-20 21:00:00,-3.7,0,3961.3
2023-01-20 22:00:00,-4.5,0,4069.4
2023-01-20 23:00:00,-2.9,0,3554.5
2023-01-21 00:00:00,-1.8,0,3187.8
2023-01-21 01:00:00,-4.4,0,3758.0
2023-01-21 02:00:00,-4.3,0,3756.1
2023-01-21 03:00:00,-3.8,0,3575.1
2023-01-21 04:00:00,-2.0,0,3169.4
2023-01-21 05:00:00,-1.8,0,3301.6
2023-01-21 06:00:00,0.8,0,2726.1
2023-01-21 07:00:00,2.1,0,2615.2
2023-01-21 08:00:00,0.2,0,2947.6
2023-01-21 09:00:00,4.1,0,2372.3
2023-01-21 10:00:00,4.0,0,2313.2
2023-01-21 11:00:00,6.5,0,1993.6
2023-01-21 12:00:00,-1.5,0,3234.9
2023-01-21 13:00:00,6.4,0,1773.8
2023-01-21 14:00:00,7.3,0,1759.0
2023-01-21 15:00:00,6.1,0,1940.7
2023-01-21 16:00:00,2.2,0,2635.4
2023-01-21 17:00:00,2.3,0,2582.6
2023-01-21 18:00:00,-0.5,0,3240.2
2023-01-21 19:00:00,-1.3,0,3347.9
2023-01-21 20:00:00,0.7,0,2991.1
2023-01-21 21:00:00,-0.1,0,3019.7
2023-01-21 22:00:00,-1.8,0,3441.5
2023-01-21 23:00:00,-5.7,0,4335.6
2023-01-22 00:00:00,-1.9,0,3205.7
2023-01-22 01:00:00,-2.0,0,3151.0
2023-01-22 02:00:00,-6.3,0,4220.6
2023-01-22 03:00:00,0.3,0,2628.9
2023-01-22 04:00:00,2.6,0,2307.9
2023-01-22 05:00:00,-0.2,0,2907.1
2023-01-22 06:00:00,1.9,0,2520.9
2023-01-22 07:00:00,0.6,0,2934.6
2023-01-22 08:00:00,4.3,0,2289.4
2023-01-22 09:00:00,5.2,0,2146.8
2023-01-22 10:00:00,2.8,0,2517.6
2023-01-22 11:00:00,6.1,0,1876.2
2023-01-22 12:00:00,5.7,0,1959.6
2023-01-22 13:00:00,7.9,0,1586.9
2023-01-22 14:00:00,1.6,0,2550.7
2023-01-22 15:00:00,6.1,0,1960.7
2023-01-22 16:00:00,2.3,0,2548.1
2023-01-22 17:00:00,0.2,0,3092.0
2023-01-22 18:00:00,2.5,0,2644.9
2023-01-22 19:00:00,-1.0,0,3427.7
2023-01-22 20:00:00,-1.2,0,3398.5
2023-01-22 21:00:00,-0.8,0,3277.4
2023-01-22 22:00:00,-4.3,0,3994.7
2023-01-22 23:00:00,-1.9,0,3294.2
2023-01-23 00:00:00,-3.8,0,3696.9
2023-01-23 01:00:00,-2.8,0,3379.1
2023-01-23 02:00:00,-0.4,0,2871.4
2023-01-23 03:00:00,-2.9,0,3373.9
2023-01-23 04:00:00,0.5,0,2674.0
2023-01-23 05:00:00,-0.1,0,2787.6
2023-01-23 06:00:00,3.2,0,2304.9
2023-01-23 07:00:00,5.4,0,2083.8
2023-01-23 08:00:00,2.9,0,2545.5
2023-01-23 09:00:00,3.2,0,2504.1
2023-01-23 10:00:00,4.2,0,2289.1
2023-01-23 11:00:00,3.5,0,2315.6
2023-01-23 12:00:00,5.4,0,1950.4
2023-01-23 13:00:00,4.9,0,2023.8
2023-01-23 14:00:00,9.3,0,1455.0
2023-01-23 15:00:00,4.3,0,2224.3
2023-01-23 16:00:00,3.4,0,2387.3
2023-01-23 17:00:00,2.2,0,2580.8
2023-01-23 18:00:00,1.6,0,2811.2
2023-01-23 19:00:00,3.5,0,2414.3
2023-01-23 20:00:00,-1.1,0,3340.4
2023-01-23 21:00:00,-0.5,0,3302.0
2023-01-23 22:00:00,-5.9,0,4392.1
2023-01-23 23:00:00,-2.4,0,3456.0
2023-01-24 00:00:00,-2.1,0,3141.1
2023-01-24 01:00:00,-2.7,0,3219.0
2023-01-24 02:00:00,-7.6,0,4453.1
2023-01-24 03:00:00,-2.3,0,3090.1
2023-01-24 04:00:00,0.3,0,2566.5
2023-01-24 05:00:00,-0.2,0,2690.2
2023-01-24 06:00:00,-1.2,0,2995.6
2023-01-24 07:00:00,1.8,0,2533.8
2023-01-24 08:00:00,2.8,0,2335.9
2023-01-24 09:00:00,6.1,0,1919.7
2023-01-24 10:00:00,4.1,0,2141.3
2023-01-24 11:00:00,9.6,0,1360.3
2023-01-24 12:00:00,6.4,0,1708.8
2023-01-24 13:00:00,8.0,0,1563.2
2023-01-24 14:00:00,7.0,0,1604.9
2023-01-24 15:00:00,6.1,0,1774.6
2023-01-24 16:00:00,2.4,0,2495.1
2023-01-24 17:00:00,0.0,0,2897.3
2023-01-24 18:00:00,0.4,0,2882.2
2023-01-24 19:00:00,-2.4,0,3520.0
2023-01-24 20:00:00,-3.7,0,3828.6
2023-01-24 21:00:00,-1.3,0,3240.9
2023-01-24 22:00:00,-3.8,0,3781.2
2023-01-24 23:00:00,-3.1,0,3485.4
2023-01-25 00:00:00,-1.6,0,3141.0
2023-01-25 01:00:00,-2.5,0,3220.2
2023-01-25 02:00:00,1.0,0,2406.5
2023-01-25 03:00:00,-2.2,0,3064.7
2023-01-25 04:00:00,-0.6,0,2812.3
2023-01-25 05:00:00,1.2,0,2464.9
2023-01-25 06:00:00,-0.0,0,2800.6
2023-01-25 07:00:00,3.3,0,2239.1
2023-01-25 08:00:00,3.7,0,2284.1
2023-01-25 09:00:00,5.7,0,1971.9
2023-01-25 10:00:00,7.9,0,1582.7
2023-01-25 11:00:00,3.3,0,2294.7
2023-01-25 12:00:00,6.3,0,1746.3
2023-01-25 13:00:00,6.0,0,1799.4
2023-01-25 14:00:00,3.6,0,2147.8
2023-01-25 15:00:00,4.4,0,2069.3
2023-01-25 16:00:00,4.7,0,2100.0
2023-01-25 17:00:00,2.9,0,2331.3
2023-01-25 18:00:00,4.1,0,2241.1
2023-01-25 19:00:00,-2.1,0,3350.9
2023-01-25 20:00:00,0.2,0,2884.0
2023-01-25 21:00:00,-1.1,0,3096.4
2023-01-25 22:00:00,-4.9,0,3977.4
2023-01-25 23:00:00,-2.4,0,3325.5
2023-01-26 00:00:00,-6.8,0,4337.3
2023-01-26 01:00:00,-5.3,0,3974.7
2023-01-26 02:00:00,-2.0,0,3209.4
2023-01-26 03:00:00,-0.3,0,2788.4
2023-01-26 04:00:00,1.4,0,2409.4
2023-01-26 05:00:00,-0.3,0,2827.3
2023-01-26 06:00:00,-1.3,0,3121.5
2023-01-26 07:00:00,4.4,0,2196.2
2023-01-26 08:00:00,5.6,0,2011.2
2023-01-26 09:00:00,4.8,0,2192.0
2023-01-26 10:00:00,5.5,0,2079.3
2023-01-26 11:00:00,6.4,0,1907.3
2023-01-26 12:00:00,4.8,0,2109.1
2023-01-26 13:00:00,6.9,0,1767.0
2023-01-26 14:00:00,8.6,0,1624.8
2023-01-26 15:00:00,8.6,0,1529.6
2023-01-26 16:00:00,4.0,0,2247.4
2023-01-26 17:00:00,0.4,0,2939.4
2023-01-26 18:00:00,1.8,0,2830.2
2023-01-26 19:00:00,2.8,0,2696.9
2023-01-26 20:00:00,-1.4,0,3409.8
2023-01-26 21:00:00,-4.1,0,3956.0
2023-01-26 22:00:00,-1.8,0,3409.7
2023-01-26 23:00:00,-1.8,0,3315.3
2023-01-27 00:00:00,-6.8,0,4395.4
2023-01-27 01:00:00,-8.2,0,4708.1
2023-01-27 02:00:00,-5.8,0,4028.7
2023-01-27 03:00:00,-1.5,0,3083.0
2023-01-27 04:00:00,0.4,0,2653.0
2023-01-27 05:00:00,0.3,0,2711.7
2023-01-27 06:00:00,0.5,0,2841.4
2023-01-27 07:00:00,5.7,0,2073.6
2023-01-27 08:00:00,6.3,0,1993.8
2023-01-27 09:00:00,4.6,0,2242.4
2023-01-27 10:00:00,8.7,0,1766.5
2023-01-27 11:00:00,10.4,0,1372.7
2023-01-27 12:00:00,11.4,0,1316.3
2023-01-27 13:00:00,6.7,0,1829.6
2023-01-27 14:00:00,7.0,0,1779.6
2023-01-27 15:00:00,5.7,0,2001.2
2023-01-27 16:00:00,4.7,0,2339.6
2023-01-27 17:00:00,0.8,0,2974.1
2023-01-27 18:00:00,0.3,0,3079.0
2023-01-27 19:00:00,-1.1,0,3400.2
2023-01-27 20:00:00,0.0,0,3098.9
2023-01-27 21:00:00,-3.7,0,3881.9
2023-01-27 22:00:00,1.7,0,2687.9
2023-01-27 23:00:00,-5.6,0,4222.8
2023-01-28 00:00:00,-2.4,0,3388.5
2023-01-28 01:00:00,-0.9,0,2832.2
2023-01-28 02:00:00,-3.6,0,3522.0
2023-01-28 03:00:00,-0.7,0,2831.9
2023-01-28 04:00:00,-1.0,0,3037.8
2023-01-28 05:00:00,-0.8,0,2937.5
2023-01-28 06:00:00,-2.0,0,3256.3
2023-01-28 07:00:00,5.8,0,2046.6
2023-01-28 08:00:00,7.4,0,1849.3
2023-01-28 09:00:00,4.9,0,2232.5
2023-01-28 10:00:00,7.5,0,1757.3
2023-01-28 11:00:00,6.5,0,1926.6
2023-01-28 12:00:00,5.9,0,1990.5
2023-01-28 13:00:00,5.6,0,2028.5
2023-01-28 14:00:00,8.1,0,1702.3
2023-01-28 15:00:00,5.8,0,2025.2
2023-01-28 16:00:00,5.3,0,2161.6
2023-01-28 17:00:00,1.6,0,2776.1
2023-01-28 18:00:00,5.1,0,2199.2
2023-01-28 19:00:00,3.2,0,2499.4
2023-01-28 20:00:00,4.7,0,2270.5
2023-01-28 21:00:00,-3.0,0,3682.7
2023-01-28 22:00:00,-3.1,0,3809.8
2023-01-28 23:00:00,-0.9,0,3164.9
2023-01-29 00:00:00,-8.4,0,4799.3
2023-01-29 01:00:00,-1.2,0,2982.6
2023-01-29 02:00:00,2.4,0,2211.0
2023-01-29 03:00:00,-1.6,0,3058.1
2023-01-29 04:00:00,1.7,0,2356.1
2023-01-29 05:00:00,5.6,0,1775.7
2023-01-29 06:00:00,2.6,0,2309.0
2023-01-29 07:00:00,2.8,0,2441.4
2023-01-29 08:00:00,0.1,0,3061.9
2023-01-29 09:00:00,8.9,0,1669.5
2023-01-29 10:00:00,5.4,0,2062.1
2023-01-29 11:00:00,3.8,0,2305.6
2023-01-29 12:00:00,4.1,0,2267.4
2023-01-29 13:00:00,8.0,0,1559.1
2023-01-29 14:00:00,4.6,0,2075.7
2023-01-29 15:00:00,6.1,0,1946.6
2023-01-29 16:00:00,6.7,0,1858.7
2023-01-29 17:00:00,1.8,0,2635.3
2023-01-29 18:00:00,1.8,0,2741.8
2023-01-29 19:00:00,1.7,0,2811.1
2023-01-29 20:00:00,1.3,0,2772.1
2023-01-29 21:00:00,-2.7,0,3637.5
2023-01-29 22:00:00,0.8,0,2830.0
2023-01-29 23:00:00,-2.8,0,3461.3
2023-01-30 00:00:00,-2.4,0,3292.1
2023-01-30 01:00:00,-3.4,0,3354.7
2023-01-30 02:00:00,-0.7,0,2888.7
2023-01-30 03:00:00,-1.0,0,2900.0
2023-01-30 04:00:00,-0.6,0,2910.0
2023-01-30 05:00:00,2.6,0,2287.6
2023-01-30 06:00:00,-1.8,0,3198.2
2023-01-30 07:00:00,0.9,0,2776.2
2023-01-30 08:00:00,9.1,0,1619.2
2023-01-30 09:00:00,4.1,0,2394.1
2023-01-30 10:00:00,5.1,0,2112.0
2023-01-30 11:00:00,5.3,0,2093.9
2023-01-30 12:00:00,8.0,0,1703.6
2023-01-30 13:00:00,9.4,0,1480.9
2023-01-30 14:00:00,7.8,0,1662.4
2023-01-30 15:00:00,9.6,0,1437.3
2023-01-30 16:00:00,2.9,0,2412.7
2023-01-30 17:00:00,0.2,0,3051.3
2023-01-30 18:00:00,4.2,0,2314.6
